Station,River,Season,Metal,Receptor,ParamSet,Conc_mg_per_L,ADD,HQ,ILCR
S1,Dhaleshwari,Winter,Fe,adult,Bangladesh,1.141,0.038033333333333336,0.05433333333333334,0.0
S1,Dhaleshwari,Winter,Fe,child,Bangladesh,1.141,0.017553846153846153,0.025076923076923077,0.0
S2,Dhaleshwari,Winter,Cr,adult,Bangladesh,0.069,0.0023000000000000004,0.7666666666666668,0.0011500000000000002
S2,Dhaleshwari,Winter,Cr,child,Bangladesh,0.069,0.0010615384615384616,0.35384615384615387,0.0005307692307692308
S2,Dhaleshwari,Winter,Ni,adult,Bangladesh,0.1149999999999999,0.00383333333333333,0.1916666666666665,0.003219999999999997
S2,Dhaleshwari,Winter,Ni,child,Bangladesh,0.1149999999999999,0.0017692307692307673,0.08846153846153837,0.0014861538461538445
S2,Dhaleshwari,Winter,Cu,adult,Bangladesh,0.6765,0.022549999999999997,0.5637499999999999,0.0
S2,Dhaleshwari,Winter,Cu,child,Bangladesh,0.6765,0.010407692307692307,0.26019230769230767,0.0
S2,Dhaleshwari,Winter,As,adult,Bangladesh,0.1735,0.005783333333333333,19.27777777777778,0.008674999999999999
S2,Dhaleshwari,Winter,As,child,Bangladesh,0.1735,0.0026692307692307692,8.897435897435898,0.004003846153846154
S2,Dhaleshwari,Winter,Cd,adult,Bangladesh,0.0075,0.00025,0.25,0.001575
S2,Dhaleshwari,Winter,Cd,child,Bangladesh,0.0075,0.00011538461538461537,0.11538461538461536,0.0007269230769230768
S2,Dhaleshwari,Winter,Pb,adult,Bangladesh,0.3855,0.01285,3.5694444444444446,0.00010922500000000001
S2,Dhaleshwari,Winter,Pb,child,Bangladesh,0.3855,0.005930769230769232,1.6474358974358978,5.0411538461538476e-05
S2,Dhaleshwari,Winter,Fe,adult,Bangladesh,1.141,0.038033333333333336,0.05433333333333334,0.0
S2,Dhaleshwari,Winter,Fe,child,Bangladesh,1.141,0.017553846153846153,0.025076923076923077,0.0
S3,Dhaleshwari,Winter,Cr,adult,Bangladesh,0.069,0.0023000000000000004,0.7666666666666668,0.0011500000000000002
S3,Dhaleshwari,Winter,Cr,child,Bangladesh,0.069,0.0010615384615384616,0.35384615384615387,0.0005307692307692308
S3,Dhaleshwari,Winter,Ni,adult,Bangladesh,0.1149999999999999,0.00383333333333333,0.1916666666666665,0.003219999999999997
S3,Dhaleshwari,Winter,Ni,child,Bangladesh,0.1149999999999999,0.0017692307692307673,0.08846153846153837,0.0014861538461538445
S3,Dhaleshwari,Winter,Cu,adult,Bangladesh,0.6765,0.022549999999999997,0.5637499999999999,0.0
S3,Dhaleshwari,Winter,Cu,child,Bangladesh,0.6765,0.010407692307692307,0.26019230769230767,0.0
S3,Dhaleshwari,Winter,As,adult,Bangladesh,0.1735,0.005783333333333333,19.27777777777778,0.008674999999999999
S3,Dhaleshwari,Winter,As,child,Bangladesh,0.1735,0.0026692307692307692,8.897435897435898,0.004003846153846154
S3,Dhaleshwari,Winter,Cd,adult,Bangladesh,0.0075,0.00025,0.25,0.001575
S3,Dhaleshwari,Winter,Cd,child,Bangladesh,0.0075,0.00011538461538461537,0.11538461538461536,0.0007269230769230768
S3,Dhaleshwari,Winter,Pb,adult,Bangladesh,0.3855,0.01285,3.5694444444444446,0.00010922500000000001
S3,Dhaleshwari,Winter,Pb,child,Bangladesh,0.3855,0.005930769230769232,1.6474358974358978,5.0411538461538476e-05
S3,Dhaleshwari,Winter,Fe,adult,Bangladesh,1.141,0.038033333333333336,0.05433333333333334,0.0
S3,Dhaleshwari,Winter,Fe,child,Bangladesh,1.141,0.017553846153846153,0.025076923076923077,0.0
S4,Dhaleshwari,Winter,Cr,adult,Bangladesh,0.069,0.0023000000000000004,0.7666666666666668,0.0011500000000000002
S4,Dhaleshwari,Winter,Cr,child,Bangladesh,0.069,0.0010615384615384616,0.35384615384615387,0.0005307692307692308
S4,Dhaleshwari,Winter,Ni,adult,Bangladesh,0.1149999999999999,0.00383333333333333,0.1916666666666665,0.003219999999999997
S4,Dhaleshwari,Winter,Ni,child,Bangladesh,0.1149999999999999,0.0017692307692307673,0.08846153846153837,0.0014861538461538445
S4,Dhaleshwari,Winter,Cu,adult,Bangladesh,0.6765,0.022549999999999997,0.5637499999999999,0.0
S4,Dhaleshwari,Winter,Cu,child,Bangladesh,0.6765,0.010407692307692307,0.26019230769230767,0.0
S4,Dhaleshwari,Winter,As,adult,Bangladesh,0.1735,0.005783333333333333,19.27777777777778,0.008674999999999999
S4,Dhaleshwari,Winter,As,child,Bangladesh,0.1735,0.0026692307692307692,8.897435897435898,0.004003846153846154
S4,Dhaleshwari,Winter,Cd,adult,Bangladesh,0.0075,0.00025,0.25,0.001575
S4,Dhaleshwari,Winter,Cd,child,Bangladesh,0.0075,0.00011538461538461537,0.11538461538461536,0.0007269230769230768
S4,Dhaleshwari,Winter,Pb,adult,Bangladesh,0.3855,0.01285,3.5694444444444446,0.00010922500000000001
S4,Dhaleshwari,Winter,Pb,child,Bangladesh,0.3855,0.005930769230769232,1.6474358974358978,5.0411538461538476e-05
S4,Dhaleshwari,Winter,Fe,adult,Bangladesh,1.141,0.038033333333333336,0.05433333333333334,0.0
S4,Dhaleshwari,Winter,Fe,child,Bangladesh,1.141,0.017553846153846153,0.025076923076923077,0.0
S5,Dhaleshwari,Winter,Cr,adult,Bangladesh,0.3934999999999999,0.013116666666666664,4.372222222222221,0.006558333333333332
S5,Dhaleshwari,Winter,Cr,child,Bangladesh,0.3934999999999999,0.006053846153846153,2.0179487179487174,0.0030269230769230764
S5,Dhaleshwari,Winter,Ni,adult,Bangladesh,0.39475,0.013158333333333336,0.6579166666666668,0.011053000000000002
S5,Dhaleshwari,Winter,Ni,child,Bangladesh,0.39475,0.006073076923076923,0.30365384615384616,0.005101384615384615
S5,Dhaleshwari,Winter,Cu,adult,Bangladesh,0.8485,0.02828333333333333,0.7070833333333333,0.0
S5,Dhaleshwari,Winter,Cu,child,Bangladesh,0.8485,0.013053846153846154,0.32634615384615384,0.0
S5,Dhaleshwari,Winter,As,adult,Bangladesh,0.08425,0.0028083333333333333,9.361111111111112,0.0042125
S5,Dhaleshwari,Winter,As,child,Bangladesh,0.08425,0.0012961538461538464,4.320512820512822,0.0019442307692307697
S5,Dhaleshwari,Winter,Cd,adult,Bangladesh,0.55825,0.018608333333333334,18.608333333333334,0.1172325
S5,Dhaleshwari,Winter,Cd,child,Bangladesh,0.55825,0.00858846153846154,8.588461538461539,0.0541073076923077
S5,Dhaleshwari,Winter,Pb,adult,Bangladesh,0.60975,0.020325,5.645833333333333,0.0001727625
S5,Dhaleshwari,Winter,Pb,child,Bangladesh,0.60975,0.00938076923076923,2.605769230769231,7.973653846153847e-05
S5,Dhaleshwari,Winter,Fe,adult,Bangladesh,1.7667499999999998,0.05889166666666666,0.08413095238095238,0.0
S5,Dhaleshwari,Winter,Fe,child,Bangladesh,1.7667499999999998,0.02718076923076923,0.03882967032967033,0.0
S6,Dhaleshwari,Winter,Cr,adult,Bangladesh,0.3934999999999999,0.013116666666666664,4.372222222222221,0.006558333333333332
S6,Dhaleshwari,Winter,Cr,child,Bangladesh,0.3934999999999999,0.006053846153846153,2.0179487179487174,0.0030269230769230764
S6,Dhaleshwari,Winter,Ni,adult,Bangladesh,0.39475,0.013158333333333336,0.6579166666666668,0.011053000000000002
S6,Dhaleshwari,Winter,Ni,child,Bangladesh,0.39475,0.006073076923076923,0.30365384615384616,0.005101384615384615
S6,Dhaleshwari,Winter,Cu,adult,Bangladesh,0.8485,0.02828333333333333,0.7070833333333333,0.0
S6,Dhaleshwari,Winter,Cu,child,Bangladesh,0.8485,0.013053846153846154,0.32634615384615384,0.0
S6,Dhaleshwari,Winter,As,adult,Bangladesh,0.08425,0.0028083333333333333,9.361111111111112,0.0042125
S6,Dhaleshwari,Winter,As,child,Bangladesh,0.08425,0.0012961538461538464,4.320512820512822,0.0019442307692307697
S6,Dhaleshwari,Winter,Cd,adult,Bangladesh,0.55825,0.018608333333333334,18.608333333333334,0.1172325
S6,Dhaleshwari,Winter,Cd,child,Bangladesh,0.55825,0.00858846153846154,8.588461538461539,0.0541073076923077
S6,Dhaleshwari,Winter,Pb,adult,Bangladesh,0.60975,0.020325,5.645833333333333,0.0001727625
S6,Dhaleshwari,Winter,Pb,child,Bangladesh,0.60975,0.00938076923076923,2.605769230769231,7.973653846153847e-05
S6,Dhaleshwari,Winter,Fe,adult,Bangladesh,1.7667499999999998,0.05889166666666666,0.08413095238095238,0.0
S6,Dhaleshwari,Winter,Fe,child,Bangladesh,1.7667499999999998,0.02718076923076923,0.03882967032967033,0.0
S7,Dhaleshwari,Winter,Cr,adult,Bangladesh,0.6363333333333334,0.02121111111111111,7.07037037037037,0.010605555555555556
S7,Dhaleshwari,Winter,Cr,child,Bangladesh,0.6363333333333334,0.00978974358974359,3.2632478632478636,0.004894871794871795
S7,Dhaleshwari,Winter,Ni,adult,Bangladesh,0.4443333333333333,0.014811111111111108,0.7405555555555554,0.01244133333333333
S7,Dhaleshwari,Winter,Ni,child,Bangladesh,0.4443333333333333,0.006835897435897435,0.3417948717948717,0.005742153846153845
S7,Dhaleshwari,Winter,Cu,adult,Bangladesh,0.8596666666666667,0.028655555555555556,0.7163888888888889,0.0
S7,Dhaleshwari,Winter,Cu,child,Bangladesh,0.8596666666666667,0.013225641025641026,0.33064102564102565,0.0
S7,Dhaleshwari,Winter,As,adult,Bangladesh,0.089,0.0029666666666666665,9.88888888888889,0.00445
S7,Dhaleshwari,Winter,As,child,Bangladesh,0.089,0.0013692307692307693,4.564102564102565,0.002053846153846154
S7,Dhaleshwari,Winter,Cd,adult,Bangladesh,0.113,0.0037666666666666673,3.766666666666667,0.023730000000000005
S7,Dhaleshwari,Winter,Cd,child,Bangladesh,0.113,0.0017384615384615386,1.7384615384615385,0.010952307692307692
S7,Dhaleshwari,Winter,Pb,adult,Bangladesh,1.1663333333333334,0.03887777777777778,10.799382716049385,0.0003304611111111112
S7,Dhaleshwari,Winter,Pb,child,Bangladesh,1.1663333333333334,0.017943589743589748,4.984330484330486,0.00015252051282051287
S7,Dhaleshwari,Winter,Fe,adult,Bangladesh,2.4953333333333334,0.08317777777777778,0.11882539682539683,0.0
S7,Dhaleshwari,Winter,Fe,child,Bangladesh,2.4953333333333334,0.03838974358974359,0.05484249084249085,0.0
S8,Turag,Winter,Cr,adult,Bangladesh,0.069,0.0023000000000000004,0.7666666666666668,0.0011500000000000002
S8,Turag,Winter,Cr,child,Bangladesh,0.069,0.0010615384615384616,0.35384615384615387,0.0005307692307692308
S8,Turag,Winter,Ni,adult,Bangladesh,0.1149999999999999,0.00383333333333333,0.1916666666666665,0.003219999999999997
S8,Turag,Winter,Ni,child,Bangladesh,0.1149999999999999,0.0017692307692307673,0.08846153846153837,0.0014861538461538445
S8,Turag,Winter,Cu,adult,Bangladesh,0.6765,0.022549999999999997,0.5637499999999999,0.0
S8,Turag,Winter,Cu,child,Bangladesh,0.6765,0.010407692307692307,0.26019230769230767,0.0
S8,Turag,Winter,As,adult,Bangladesh,0.1735,0.005783333333333333,19.27777777777778,0.008674999999999999
S8,Turag,Winter,As,child,Bangladesh,0.1735,0.0026692307692307692,8.897435897435898,0.004003846153846154
S8,Turag,Winter,Cd,adult,Bangladesh,0.0075,0.00025,0.25,0.001575
S8,Turag,Winter,Cd,child,Bangladesh,0.0075,0.00011538461538461537,0.11538461538461536,0.0007269230769230768
S8,Turag,Winter,Pb,adult,Bangladesh,0.3855,0.01285,3.5694444444444446,0.00010922500000000001
S8,Turag,Winter,Pb,child,Bangladesh,0.3855,0.005930769230769232,1.6474358974358978,5.0411538461538476e-05
S8,Turag,Winter,Fe,adult,Bangladesh,1.141,0.038033333333333336,0.05433333333333334,0.0
S8,Turag,Winter,Fe,child,Bangladesh,1.141,0.017553846153846153,0.025076923076923077,0.0
S9,Turag,Winter,Cr,adult,Bangladesh,0.3934999999999999,0.013116666666666664,4.372222222222221,0.006558333333333332
S9,Turag,Winter,Cr,child,Bangladesh,0.3934999999999999,0.006053846153846153,2.0179487179487174,0.0030269230769230764
S9,Turag,Winter,Ni,adult,Bangladesh,0.39475,0.013158333333333336,0.6579166666666668,0.011053000000000002
S9,Turag,Winter,Ni,child,Bangladesh,0.39475,0.006073076923076923,0.30365384615384616,0.005101384615384615
S9,Turag,Winter,Cu,adult,Bangladesh,0.8485,0.02828333333333333,0.7070833333333333,0.0
S9,Turag,Winter,Cu,child,Bangladesh,0.8485,0.013053846153846154,0.32634615384615384,0.0
S9,Turag,Winter,As,adult,Bangladesh,0.08425,0.0028083333333333333,9.361111111111112,0.0042125
S9,Turag,Winter,As,child,Bangladesh,0.08425,0.0012961538461538464,4.320512820512822,0.0019442307692307697
S9,Turag,Winter,Cd,adult,Bangladesh,0.55825,0.018608333333333334,18.608333333333334,0.1172325
S9,Turag,Winter,Cd,child,Bangladesh,0.55825,0.00858846153846154,8.588461538461539,0.0541073076923077
S9,Turag,Winter,Pb,adult,Bangladesh,0.60975,0.020325,5.645833333333333,0.0001727625
S9,Turag,Winter,Pb,child,Bangladesh,0.60975,0.00938076923076923,2.605769230769231,7.973653846153847e-05
S9,Turag,Winter,Fe,adult,Bangladesh,1.7667499999999998,0.05889166666666666,0.08413095238095238,0.0
S9,Turag,Winter,Fe,child,Bangladesh,1.7667499999999998,0.02718076923076923,0.03882967032967033,0.0
S10,Turag,Winter,Cr,adult,Bangladesh,0.6363333333333334,0.02121111111111111,7.07037037037037,0.010605555555555556
S10,Turag,Winter,Cr,child,Bangladesh,0.6363333333333334,0.00978974358974359,3.2632478632478636,0.004894871794871795
S10,Turag,Winter,Ni,adult,Bangladesh,0.4443333333333333,0.014811111111111108,0.7405555555555554,0.01244133333333333
S10,Turag,Winter,Ni,child,Bangladesh,0.4443333333333333,0.006835897435897435,0.3417948717948717,0.005742153846153845
S10,Turag,Winter,Cu,adult,Bangladesh,0.8596666666666667,0.028655555555555556,0.7163888888888889,0.0
S10,Turag,Winter,Cu,child,Bangladesh,0.8596666666666667,0.013225641025641026,0.33064102564102565,0.0
S10,Turag,Winter,As,adult,Bangladesh,0.089,0.0029666666666666665,9.88888888888889,0.00445
S10,Turag,Winter,As,child,Bangladesh,0.089,0.0013692307692307693,4.564102564102565,0.002053846153846154
S10,Turag,Winter,Cd,adult,Bangladesh,0.113,0.0037666666666666673,3.766666666666667,0.023730000000000005
S10,Turag,Winter,Cd,child,Bangladesh,0.113,0.0017384615384615386,1.7384615384615385,0.010952307692307692
S10,Turag,Winter,Pb,adult,Bangladesh,1.1663333333333334,0.03887777777777778,10.799382716049385,0.0003304611111111112
S10,Turag,Winter,Pb,child,Bangladesh,1.1663333333333334,0.017943589743589748,4.984330484330486,0.00015252051282051287
S10,Turag,Winter,Fe,adult,Bangladesh,2.4953333333333334,0.08317777777777778,0.11882539682539683,0.0
S10,Turag,Winter,Fe,child,Bangladesh,2.4953333333333334,0.03838974358974359,0.05484249084249085,0.0
S11,Buriganga,Winter,Cr,adult,Bangladesh,0.025,0.0008333333333333334,0.2777777777777778,0.0004166666666666667
S11,Buriganga,Winter,Cr,child,Bangladesh,0.025,0.0003846153846153846,0.1282051282051282,0.0001923076923076923
S11,Buriganga,Winter,Ni,adult,Bangladesh,0.058,0.0019333333333333333,0.09666666666666666,0.001624
S11,Buriganga,Winter,Ni,child,Bangladesh,0.058,0.0008923076923076924,0.04461538461538462,0.0007495384615384615
S11,Buriganga,Winter,Cu,adult,Bangladesh,0.198,0.006600000000000001,0.165,0.0
S11,Buriganga,Winter,Cu,child,Bangladesh,0.198,0.0030461538461538464,0.07615384615384616,0.0
S11,Buriganga,Winter,As,adult,Bangladesh,0.079,0.0026333333333333334,8.777777777777779,0.00395
S11,Buriganga,Winter,As,child,Bangladesh,0.079,0.0012153846153846154,4.051282051282051,0.001823076923076923
S11,Buriganga,Winter,Cd,adult,Bangladesh,0.003,0.0001,0.1,0.00063
S11,Buriganga,Winter,Cd,child,Bangladesh,0.003,4.615384615384616e-05,0.046153846153846156,0.0002907692307692308
S11,Buriganga,Winter,Pb,adult,Bangladesh,0.316,0.010533333333333334,2.925925925925926,8.953333333333335e-05
S11,Buriganga,Winter,Pb,child,Bangladesh,0.316,0.004861538461538461,1.3504273504273505,4.132307692307693e-05
S11,Buriganga,Winter,Fe,adult,Bangladesh,1.1,0.036666666666666674,0.052380952380952396,0.0
S11,Buriganga,Winter,Fe,child,Bangladesh,1.1,0.016923076923076926,0.02417582417582418,0.0
S12,Buriganga,Winter,Cr,adult,Bangladesh,1.102,0.03673333333333334,12.244444444444447,0.01836666666666667
S12,Buriganga,Winter,Cr,child,Bangladesh,1.102,0.016953846153846156,5.651282051282052,0.008476923076923078
S12,Buriganga,Winter,Ni,adult,Bangladesh,0.356,0.011866666666666666,0.5933333333333333,0.009968
S12,Buriganga,Winter,Ni,child,Bangladesh,0.356,0.005476923076923077,0.27384615384615385,0.004600615384615384
S12,Buriganga,Winter,Cu,adult,Bangladesh,0.652,0.021733333333333334,0.5433333333333333,0.0
S12,Buriganga,Winter,Cu,child,Bangladesh,0.652,0.010030769230769232,0.2507692307692308,0.0
S12,Buriganga,Winter,As,adult,Bangladesh,0.107,0.0035666666666666668,11.888888888888891,0.005350000000000001
S12,Buriganga,Winter,As,child,Bangladesh,0.107,0.001646153846153846,5.487179487179487,0.002469230769230769
S12,Buriganga,Winter,Cd,adult,Bangladesh,0.165,0.0055,5.5,0.03465
S12,Buriganga,Winter,Cd,child,Bangladesh,0.165,0.0025384615384615385,2.5384615384615383,0.01599230769230769
S12,Buriganga,Winter,Pb,adult,Bangladesh,1.979,0.06596666666666667,18.324074074074076,0.0005607166666666668
S12,Buriganga,Winter,Pb,child,Bangladesh,1.979,0.03044615384615385,8.457264957264957,0.0002587923076923077
S12,Buriganga,Winter,Fe,adult,Bangladesh,2.979,0.09930000000000001,0.14185714285714288,0.0
S12,Buriganga,Winter,Fe,child,Bangladesh,2.979,0.04583076923076923,0.06547252747252748,0.0
S13,Balu,Winter,Cr,adult,Bangladesh,0.069,0.0023000000000000004,0.7666666666666668,0.0011500000000000002
S13,Balu,Winter,Cr,child,Bangladesh,0.069,0.0010615384615384616,0.35384615384615387,0.0005307692307692308
S13,Balu,Winter,Ni,adult,Bangladesh,0.1149999999999999,0.00383333333333333,0.1916666666666665,0.003219999999999997
S13,Balu,Winter,Ni,child,Bangladesh,0.1149999999999999,0.0017692307692307673,0.08846153846153837,0.0014861538461538445
S13,Balu,Winter,Cu,adult,Bangladesh,0.6765,0.022549999999999997,0.5637499999999999,0.0
S13,Balu,Winter,Cu,child,Bangladesh,0.6765,0.010407692307692307,0.26019230769230767,0.0
S13,Balu,Winter,As,adult,Bangladesh,0.1735,0.005783333333333333,19.27777777777778,0.008674999999999999
S13,Balu,Winter,As,child,Bangladesh,0.1735,0.0026692307692307692,8.897435897435898,0.004003846153846154
S13,Balu,Winter,Cd,adult,Bangladesh,0.0075,0.00025,0.25,0.001575
S13,Balu,Winter,Cd,child,Bangladesh,0.0075,0.00011538461538461537,0.11538461538461536,0.0007269230769230768
S13,Balu,Winter,Pb,adult,Bangladesh,0.3855,0.01285,3.5694444444444446,0.00010922500000000001
S13,Balu,Winter,Pb,child,Bangladesh,0.3855,0.005930769230769232,1.6474358974358978,5.0411538461538476e-05
S13,Balu,Winter,Fe,adult,Bangladesh,1.141,0.038033333333333336,0.05433333333333334,0.0
S13,Balu,Winter,Fe,child,Bangladesh,1.141,0.017553846153846153,0.025076923076923077,0.0
S14,Balu,Winter,Cr,adult,Bangladesh,0.3934999999999999,0.013116666666666664,4.372222222222221,0.006558333333333332
S14,Balu,Winter,Cr,child,Bangladesh,0.3934999999999999,0.006053846153846153,2.0179487179487174,0.0030269230769230764
S14,Balu,Winter,Ni,adult,Bangladesh,0.39475,0.013158333333333336,0.6579166666666668,0.011053000000000002
S14,Balu,Winter,Ni,child,Bangladesh,0.39475,0.006073076923076923,0.30365384615384616,0.005101384615384615
S14,Balu,Winter,Cu,adult,Bangladesh,0.8485,0.02828333333333333,0.7070833333333333,0.0
S14,Balu,Winter,Cu,child,Bangladesh,0.8485,0.013053846153846154,0.32634615384615384,0.0
S14,Balu,Winter,As,adult,Bangladesh,0.08425,0.0028083333333333333,9.361111111111112,0.0042125
S14,Balu,Winter,As,child,Bangladesh,0.08425,0.0012961538461538464,4.320512820512822,0.0019442307692307697
S14,Balu,Winter,Cd,adult,Bangladesh,0.55825,0.018608333333333334,18.608333333333334,0.1172325
S14,Balu,Winter,Cd,child,Bangladesh,0.55825,0.00858846153846154,8.588461538461539,0.0541073076923077
S14,Balu,Winter,Pb,adult,Bangladesh,0.60975,0.020325,5.645833333333333,0.0001727625
S14,Balu,Winter,Pb,child,Bangladesh,0.60975,0.00938076923076923,2.605769230769231,7.973653846153847e-05
S14,Balu,Winter,Fe,adult,Bangladesh,1.7667499999999998,0.05889166666666666,0.08413095238095238,0.0
S14,Balu,Winter,Fe,child,Bangladesh,1.7667499999999998,0.02718076923076923,0.03882967032967033,0.0
S15,Shitalakshya,Winter,Cr,adult,Bangladesh,0.069,0.0023000000000000004,0.7666666666666668,0.0011500000000000002
S15,Shitalakshya,Winter,Cr,child,Bangladesh,0.069,0.0010615384615384616,0.35384615384615387,0.0005307692307692308
S15,Shitalakshya,Winter,Ni,adult,Bangladesh,0.1149999999999999,0.00383333333333333,0.1916666666666665,0.003219999999999997
S15,Shitalakshya,Winter,Ni,child,Bangladesh,0.1149999999999999,0.0017692307692307673,0.08846153846153837,0.0014861538461538445
S15,Shitalakshya,Winter,Cu,adult,Bangladesh,0.6765,0.022549999999999997,0.5637499999999999,0.0
S15,Shitalakshya,Winter,Cu,child,Bangladesh,0.6765,0.010407692307692307,0.26019230769230767,0.0
S15,Shitalakshya,Winter,As,adult,Bangladesh,0.1735,0.005783333333333333,19.27777777777778,0.008674999999999999
S15,Shitalakshya,Winter,As,child,Bangladesh,0.1735,0.0026692307692307692,8.897435897435898,0.004003846153846154
S15,Shitalakshya,Winter,Cd,adult,Bangladesh,0.0075,0.00025,0.25,0.001575
S15,Shitalakshya,Winter,Cd,child,Bangladesh,0.0075,0.00011538461538461537,0.11538461538461536,0.0007269230769230768
S15,Shitalakshya,Winter,Pb,adult,Bangladesh,0.3855,0.01285,3.5694444444444446,0.00010922500000000001
S15,Shitalakshya,Winter,Pb,child,Bangladesh,0.3855,0.005930769230769232,1.6474358974358978,5.0411538461538476e-05
S15,Shitalakshya,Winter,Fe,adult,Bangladesh,1.141,0.038033333333333336,0.05433333333333334,0.0
S15,Shitalakshya,Winter,Fe,child,Bangladesh,1.141,0.017553846153846153,0.025076923076923077,0.0
S16,Shitalakshya,Winter,Cr,adult,Bangladesh,0.3934999999999999,0.013116666666666664,4.372222222222221,0.006558333333333332
S16,Shitalakshya,Winter,Cr,child,Bangladesh,0.3934999999999999,0.006053846153846153,2.0179487179487174,0.0030269230769230764
S16,Shitalakshya,Winter,Ni,adult,Bangladesh,0.39475,0.013158333333333336,0.6579166666666668,0.011053000000000002
S16,Shitalakshya,Winter,Ni,child,Bangladesh,0.39475,0.006073076923076923,0.30365384615384616,0.005101384615384615
S16,Shitalakshya,Winter,Cu,adult,Bangladesh,0.8485,0.02828333333333333,0.7070833333333333,0.0
S16,Shitalakshya,Winter,Cu,child,Bangladesh,0.8485,0.013053846153846154,0.32634615384615384,0.0
S16,Shitalakshya,Winter,As,adult,Bangladesh,0.08425,0.0028083333333333333,9.361111111111112,0.0042125
S16,Shitalakshya,Winter,As,child,Bangladesh,0.08425,0.0012961538461538464,4.320512820512822,0.0019442307692307697
S16,Shitalakshya,Winter,Cd,adult,Bangladesh,0.55825,0.018608333333333334,18.608333333333334,0.1172325
S16,Shitalakshya,Winter,Cd,child,Bangladesh,0.55825,0.00858846153846154,8.588461538461539,0.0541073076923077
S16,Shitalakshya,Winter,Pb,adult,Bangladesh,0.60975,0.020325,5.645833333333333,0.0001727625
S16,Shitalakshya,Winter,Pb,child,Bangladesh,0.60975,0.00938076923076923,2.605769230769231,7.973653846153847e-05
S16,Shitalakshya,Winter,Fe,adult,Bangladesh,1.7667499999999998,0.05889166666666666,0.08413095238095238,0.0
S16,Shitalakshya,Winter,Fe,child,Bangladesh,1.7667499999999998,0.02718076923076923,0.03882967032967033,0.0
S17,Shitalakshya,Winter,Cr,adult,Bangladesh,0.6363333333333334,0.02121111111111111,7.07037037037037,0.010605555555555556
S17,Shitalakshya,Winter,Cr,child,Bangladesh,0.6363333333333334,0.00978974358974359,3.2632478632478636,0.004894871794871795
S17,Shitalakshya,Winter,Ni,adult,Bangladesh,0.4443333333333333,0.014811111111111108,0.7405555555555554,0.01244133333333333
S17,Shitalakshya,Winter,Ni,child,Bangladesh,0.4443333333333333,0.006835897435897435,0.3417948717948717,0.005742153846153845
S17,Shitalakshya,Winter,Cu,adult,Bangladesh,0.8596666666666667,0.028655555555555556,0.7163888888888889,0.0
S17,Shitalakshya,Winter,Cu,child,Bangladesh,0.8596666666666667,0.013225641025641026,0.33064102564102565,0.0
S17,Shitalakshya,Winter,As,adult,Bangladesh,0.089,0.0029666666666666665,9.88888888888889,0.00445
S17,Shitalakshya,Winter,As,child,Bangladesh,0.089,0.0013692307692307693,4.564102564102565,0.002053846153846154
S17,Shitalakshya,Winter,Cd,adult,Bangladesh,0.113,0.0037666666666666673,3.766666666666667,0.023730000000000005
S17,Shitalakshya,Winter,Cd,child,Bangladesh,0.113,0.0017384615384615386,1.7384615384615385,0.010952307692307692
S17,Shitalakshya,Winter,Pb,adult,Bangladesh,1.1663333333333334,0.03887777777777778,10.799382716049385,0.0003304611111111112
S17,Shitalakshya,Winter,Pb,child,Bangladesh,1.1663333333333334,0.017943589743589748,4.984330484330486,0.00015252051282051287
S17,Shitalakshya,Winter,Fe,adult,Bangladesh,2.4953333333333334,0.08317777777777778,0.11882539682539683,0.0
S17,Shitalakshya,Winter,Fe,child,Bangladesh,2.4953333333333334,0.03838974358974359,0.05484249084249085,0.0
