Paper_ID,First_Author,Year,River,Station_ID,Station_Name,Lat,Lon,Season,Season_Norm,Matrix,Unit_Norm,Background_standard,Analytical_method,Access_status,WHO_exceedance,GNN_usability,Metal,Concentration,Igeo_orig,EF_orig,CF_orig
7,Mohanta,2019,Dhaleshwari,Spot 1,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Cu,216.44,,,
7,Mohanta,2019,Dhaleshwari,Spot 1,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,As,7.5,,,
7,Mohanta,2019,Dhaleshwari,Spot 1,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Cd,1.48,,,
7,Mohanta,2019,Dhaleshwari,Spot 1,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Pb,19.27,,,
7,Mohanta,2019,Dhaleshwari,Spot 1,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Mn,,,,
7,Mohanta,2019,Dhaleshwari,Spot 1,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Fe,,,,
7,Mohanta,2019,Dhaleshwari,Spot 2,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Cr,1126.66,,,
7,Mohanta,2019,Dhaleshwari,Spot 2,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Ni,,,,
7,Mohanta,2019,Dhaleshwari,Spot 2,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Cu,45.91,,,
7,Mohanta,2019,Dhaleshwari,Spot 2,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,As,4.97,,,
7,Mohanta,2019,Dhaleshwari,Spot 2,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Cd,1.42,,,
7,Mohanta,2019,Dhaleshwari,Spot 2,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Pb,52.86,,,
7,Mohanta,2019,Dhaleshwari,Spot 2,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Mn,,,,
7,Mohanta,2019,Dhaleshwari,Spot 2,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Fe,,,,
7,Mohanta,2019,Dhaleshwari,Spot 2,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Cr,117.53,,,
7,Mohanta,2019,Dhaleshwari,Spot 2,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Ni,,,,
7,Mohanta,2019,Dhaleshwari,Spot 2,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Cu,68.98,,,
7,Mohanta,2019,Dhaleshwari,Spot 2,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,As,5.1,,,
7,Mohanta,2019,Dhaleshwari,Spot 2,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Cd,1.41,,,
7,Mohanta,2019,Dhaleshwari,Spot 2,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Pb,29.57,,,
7,Mohanta,2019,Dhaleshwari,Spot 2,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Mn,,,,
7,Mohanta,2019,Dhaleshwari,Spot 2,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Fe,,,,
7,Mohanta,2019,Dhaleshwari,Spot 3,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Cr,1161.87,,,
7,Mohanta,2019,Dhaleshwari,Spot 3,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Ni,,,,
7,Mohanta,2019,Dhaleshwari,Spot 3,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Cu,58.05,,,
7,Mohanta,2019,Dhaleshwari,Spot 3,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,As,3.67,,,
7,Mohanta,2019,Dhaleshwari,Spot 3,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Cd,1.54,,,
7,Mohanta,2019,Dhaleshwari,Spot 3,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Pb,64.96,,,
7,Mohanta,2019,Dhaleshwari,Spot 3,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Mn,,,,
7,Mohanta,2019,Dhaleshwari,Spot 3,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Fe,,,,
7,Mohanta,2019,Dhaleshwari,Spot 3,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Cr,367.03,,,
7,Mohanta,2019,Dhaleshwari,Spot 3,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Ni,,,,
7,Mohanta,2019,Dhaleshwari,Spot 3,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Cu,442.78,,,
7,Mohanta,2019,Dhaleshwari,Spot 3,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,As,8.75,,,
7,Mohanta,2019,Dhaleshwari,Spot 3,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Cd,1.39,,,
7,Mohanta,2019,Dhaleshwari,Spot 3,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Pb,30.75,,,
7,Mohanta,2019,Dhaleshwari,Spot 3,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Mn,,,,
7,Mohanta,2019,Dhaleshwari,Spot 3,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Fe,,,,
7,Mohanta,2019,Dhaleshwari,Spot 4,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Cr,1173.24,,,
7,Mohanta,2019,Dhaleshwari,Spot 4,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Ni,,,,
7,Mohanta,2019,Dhaleshwari,Spot 4,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Cu,115.56,,,
7,Mohanta,2019,Dhaleshwari,Spot 4,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,As,7.13,,,
7,Mohanta,2019,Dhaleshwari,Spot 4,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Cd,1.39,,,
7,Mohanta,2019,Dhaleshwari,Spot 4,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Pb,28.36,,,
7,Mohanta,2019,Dhaleshwari,Spot 4,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Mn,,,,
7,Mohanta,2019,Dhaleshwari,Spot 4,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Fe,,,,
7,Mohanta,2019,Dhaleshwari,Spot 4,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Cr,99.67,,,
7,Mohanta,2019,Dhaleshwari,Spot 4,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Ni,,,,
7,Mohanta,2019,Dhaleshwari,Spot 4,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Cu,82.25,,,
7,Mohanta,2019,Dhaleshwari,Spot 4,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,As,8.88,,,
7,Mohanta,2019,Dhaleshwari,Spot 4,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Cd,1.44,,,
7,Mohanta,2019,Dhaleshwari,Spot 4,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Pb,28.62,,,
7,Mohanta,2019,Dhaleshwari,Spot 4,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Mn,,,,
7,Mohanta,2019,Dhaleshwari,Spot 4,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Fe,,,,
7,Mohanta,2019,Dhaleshwari,Spot 5,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Cr,1159.1,,,
7,Mohanta,2019,Dhaleshwari,Spot 5,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Ni,,,,
7,Mohanta,2019,Dhaleshwari,Spot 5,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Cu,115.57,,,
7,Mohanta,2019,Dhaleshwari,Spot 5,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,As,4.45,,,
7,Mohanta,2019,Dhaleshwari,Spot 5,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Cd,1.72,,,
7,Mohanta,2019,Dhaleshwari,Spot 5,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Pb,21.69,,,
7,Mohanta,2019,Dhaleshwari,Spot 5,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Mn,,,,
7,Mohanta,2019,Dhaleshwari,Spot 5,,23.7813,90.2396,Wet,Rainy,Sediment,mg/kg,,AAS,Accessed,True,3,Fe,,,,
7,Mohanta,2019,Dhaleshwari,Spot 5,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Cr,446.72,,,
7,Mohanta,2019,Dhaleshwari,Spot 5,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Ni,,,,
7,Mohanta,2019,Dhaleshwari,Spot 5,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Cu,74.07,,,
7,Mohanta,2019,Dhaleshwari,Spot 5,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,As,5.29,,,
7,Mohanta,2019,Dhaleshwari,Spot 5,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Cd,1.47,,,
7,Mohanta,2019,Dhaleshwari,Spot 5,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Pb,25.35,,,
7,Mohanta,2019,Dhaleshwari,Spot 5,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Mn,,,,
7,Mohanta,2019,Dhaleshwari,Spot 5,,23.7813,90.2396,Dry,Winter,Sediment,mg/kg,,AAS,Accessed,True,3,Fe,,,,
