Stations,River,Lat,Long,geometry,hydro_dist_brick,num_brick_field,hydro_dist_ind,num_industry,CrR,NiR,CuR,AsR,CdR,PbR,MR,SandR,SiltR,ClayR,FeR,RI,AE_00,AE_01,AE_02,AE_03,AE_04,AE_05,AE_06,AE_07,AE_08,AE_09,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,AE_17,AE_18,AE_19,AE_20,AE_21,AE_22,AE_23,AE_24,AE_25,AE_26,AE_27,AE_28,AE_29,AE_30,AE_31,AE_32,AE_33,AE_34,AE_35,AE_36,AE_37,AE_38,AE_39,AE_40,AE_41,AE_42,AE_43,AE_44,AE_45,AE_46,AE_47,AE_48,AE_49,AE_50,AE_51,AE_52,AE_53,AE_54,AE_55,AE_56,AE_57,AE_58,AE_59,AE_60,AE_61,AE_62,AE_63
S11,Buriganga,23.716059,90.359274,POINT (10058748.370129883 2718846.6356903426),0.045101812,1.0,0.042026515,2.0,74.47,49.94,141.4,9.88,5.56,155.4,36.46,55.0,25.0,19.0,42650.0,340.09,0.010396001537870049,-0.2599000384467512,0.01384083044982699,0.04822760476739715,-0.03543252595155709,0.11374086889657825,0.007443291041906958,0.05536332179930796,-0.07972318339100345,0.2069357939254133,0.2364628988850442,-0.05911572472126105,-0.14769703960015382,-0.14769703960015382,0.06698961937716265,0.07111111111111111,-0.06698961937716265,-0.11909265667051133,-0.08882737408688965,-0.024605920799692427,-0.03844675124951941,0.17279507881584008,-0.07111111111111111,0.07535563244905807,-0.09842368319876971,0.07972318339100345,0.0629911572472126,-0.13588619761630144,0.08421376393694734,0.08882737408688965,-0.04822760476739715,0.1929104190695886,-0.10340638216070744,-0.041584006151480196,0.022206843521722412,0.19986159169550174,-0.007443291041906958,-0.17937716262975778,0.08882737408688965,0.2761399461745483,-0.029773164167627833,0.007443291041906958,0.08882737408688965,0.10340638216070744,-0.08882737408688965,0.17279507881584008,-0.13588619761630144,0.28444444444444444,-0.21413302575932336,-0.05173394848135333,0.029773164167627833,0.17937716262975778,-0.16000000000000003,-0.0629911572472126,0.14769703960015382,-0.11374086889657825,-0.029773164167627833,0.11374086889657825,0.0271280276816609,-0.05536332179930796,-0.003014225297962322,-0.16000000000000003,0.08882737408688965,0.2519646289888504
S12,Buriganga,23.664709,90.451701,POINT (10069037.296705434 2712604.341706875),0.087210959,2.0,0.0046348,8.0,86.82,55.88,147.9,7.98,7.94,177.9,34.51,14.0,29.0,56.0,46870.0,386.12,0.029773164167627833,-0.2599000384467512,0.029773164167627833,0.022206843521722412,-0.05911572472126105,0.1085121107266436,-0.0005536332179930795,0.008858131487889272,-0.04822760476739715,0.16633602460592078,0.29287197231833906,-0.04822760476739715,-0.17279507881584008,-0.16000000000000003,0.08882737408688965,0.08421376393694734,-0.029773164167627833,-0.11374086889657825,-0.09842368319876971,-0.024605920799692427,-0.01384083044982699,0.22145328719723184,-0.044844290657439445,0.07535563244905807,-0.15378700499807765,0.041584006151480196,0.05911572472126105,-0.12456747404844293,0.10340638216070744,0.08882737408688965,-0.007443291041906958,0.17279507881584008,-0.10340638216070744,-0.06698961937716265,-0.01384083044982699,0.2069357939254133,-0.03254133025759323,-0.16633602460592078,0.04822760476739715,0.2679584775086506,-0.04822760476739715,0.024605920799692427,0.08882737408688965,0.11374086889657825,-0.07972318339100345,0.16000000000000003,-0.13588619761630144,0.28444444444444444,-0.186082276047674,-0.03844675124951941,0.03254133025759323,0.17279507881584008,-0.17279507881584008,-0.05173394848135333,0.13016532103037293,-0.1085121107266436,-0.01574778931180315,0.09356401384083046,0.041584006151480196,-0.0271280276816609,0.003014225297962322,-0.16633602460592078,0.041584006151480196,0.2519646289888504
S13,Balu,23.7640048,90.4825378,POINT (10072470.033579128 2724677.3216521908),0.00256,11.0,0.067092512,1.0,10.37,29.73,56.47,6.67,1.96,35.98,35.79,68.0,22.0,11.0,32700.0,92.84,0.041584006151480196,-0.19986159169550174,0.03844675124951941,0.022206843521722412,-0.017777777777777778,0.11909265667051133,0.003014225297962322,-0.007443291041906958,-0.06698961937716265,0.2288965782391388,0.2364628988850442,-0.004982698961937716,-0.22145328719723184,-0.06698961937716265,0.019930795847750864,0.10340638216070744,-0.13016532103037293,-0.14769703960015382,-0.17279507881584008,-0.05536332179930796,-0.05911572472126105,0.19986159169550174,-0.07535563244905807,0.08421376393694734,-0.07535563244905807,0.05911572472126105,0.11909265667051133,-0.09356401384083046,0.08882737408688965,0.07535563244905807,0.002214532871972318,0.16633602460592078,-0.14173010380622836,-0.044844290657439445,0.01574778931180315,0.22145328719723184,-0.07535563244905807,-0.08421376393694734,0.09842368319876971,0.22145328719723184,-0.07972318339100345,0.03844675124951941,0.11374086889657825,0.13588619761630144,-0.05911572472126105,0.1929104190695886,-0.11374086889657825,0.29287197231833906,-0.21413302575932336,-0.019930795847750864,0.004982698961937716,0.08421376393694734,-0.1085121107266436,-0.10340638216070744,0.15378700499807765,-0.186082276047674,-0.1085121107266436,0.010396001537870049,0.003014225297962322,-0.07972318339100345,0.01384083044982699,-0.17937716262975778,0.12456747404844293,0.22145328719723184
S14,Balu,23.808202,90.484506,POINT (10072689.132600907 2730054.043742744),0.0,0.0,2e-05,1.0,9.44,21.94,53.71,6.9,1.15,31.48,37.18,20.0,43.0,35.0,26320.0,81.26,0.04822760476739715,-0.19986159169550174,0.09356401384083046,0.044844290657439445,-0.03543252595155709,0.09842368319876971,0.012056901191849288,0.024605920799692427,-0.041584006151480196,0.1929104190695886,0.2519646289888504,-0.041584006151480196,-0.186082276047674,-0.08882737408688965,0.05173394848135333,0.07535563244905807,-0.12456747404844293,-0.14769703960015382,-0.11909265667051133,-0.06698961937716265,-0.0629911572472126,0.22145328719723184,-0.08882737408688965,0.08882737408688965,-0.12456747404844293,0.06698961937716265,0.08421376393694734,-0.08421376393694734,0.07535563244905807,0.0629911572472126,-0.007443291041906958,0.14173010380622836,-0.13016532103037293,-0.03844675124951941,0.0271280276816609,0.2761399461745483,-0.0629911572472126,-0.09842368319876971,0.09842368319876971,0.21413302575932336,-0.07111111111111111,0.0629911572472126,0.04822760476739715,0.10340638216070744,-0.10340638216070744,0.16633602460592078,-0.14173010380622836,0.29287197231833906,-0.22145328719723184,-0.04822760476739715,-0.01384083044982699,0.16633602460592078,-0.1085121107266436,-0.07535563244905807,0.15378700499807765,-0.16000000000000003,-0.10340638216070744,0.07111111111111111,-0.008858131487889272,-0.044844290657439445,0.010396001537870049,-0.13588619761630144,0.07972318339100345,0.2599000384467512
S15,Shitalakshya,23.83271,90.548478,POINT (10079810.463065935 2733036.304108891),2e-05,1.0,0.0,0.0,51.37,16.78,71.89,15.71,8.7,76.52,37.24,15.0,63.0,25.0,30790.0,187.61,0.012056901191849288,-0.22145328719723184,0.03254133025759323,0.041584006151480196,-0.03254133025759323,0.13016532103037293,0.002214532871972318,0.05173394848135333,-0.03543252595155709,0.1929104190695886,0.2761399461745483,-0.07535563244905807,-0.16000000000000003,-0.12456747404844293,0.0629911572472126,0.06698961937716265,-0.07972318339100345,-0.16633602460592078,-0.08882737408688965,-0.017777777777777778,-0.029773164167627833,0.186082276047674,-0.03543252595155709,0.07535563244905807,-0.12456747404844293,0.05536332179930796,0.07972318339100345,-0.13588619761630144,0.07111111111111111,0.07972318339100345,-0.017777777777777778,0.19986159169550174,-0.08882737408688965,-0.03254133025759323,-0.017777777777777778,0.2364628988850442,-0.01384083044982699,-0.14769703960015382,0.08882737408688965,0.2761399461745483,-0.03543252595155709,0.024605920799692427,0.09842368319876971,0.1085121107266436,-0.11374086889657825,0.14173010380622836,-0.14173010380622836,0.2761399461745483,-0.22145328719723184,-0.05173394848135333,0.024605920799692427,0.17279507881584008,-0.14769703960015382,-0.041584006151480196,0.13016532103037293,-0.11374086889657825,-0.0629911572472126,0.11374086889657825,0.03254133025759323,-0.04822760476739715,-0.017777777777777778,-0.14173010380622836,0.06698961937716265,0.2679584775086506
S16,Shitalakshya,23.715818,90.504423,POINT (10074906.282899037 2718817.333112144),0.0023,11.0,0.008102934,8.0,40.75,46.14,85.56,13.92,10.16,98.47,38.75,15.0,30.0,58.0,36500.0,232.42,0.044844290657439445,-0.2761399461745483,0.041584006151480196,0.01384083044982699,-0.05536332179930796,0.09356401384083046,0.007443291041906958,0.012056901191849288,-0.07972318339100345,0.16000000000000003,0.2679584775086506,-0.05536332179930796,-0.16000000000000003,-0.17279507881584008,0.05536332179930796,0.05911572472126105,-0.03844675124951941,-0.1085121107266436,-0.11374086889657825,0.0005536332179930795,-0.029773164167627833,0.19986159169550174,-0.07972318339100345,0.07535563244905807,-0.13588619761630144,0.09842368319876971,0.04822760476739715,-0.11374086889657825,0.11374086889657825,0.1085121107266436,0.003936947327950788,0.13588619761630144,-0.11374086889657825,-0.03543252595155709,0.03254133025759323,0.22145328719723184,-0.05173394848135333,-0.17279507881584008,0.07972318339100345,0.2519646289888504,-0.07535563244905807,0.008858131487889272,0.07972318339100345,0.13016532103037293,-0.07535563244905807,0.16633602460592078,-0.14173010380622836,0.28444444444444444,-0.21413302575932336,-0.029773164167627833,0.003936947327950788,0.16633602460592078,-0.17937716262975778,-0.044844290657439445,0.15378700499807765,-0.13016532103037293,-0.022206843521722412,0.09842368319876971,0.024605920799692427,-0.008858131487889272,-0.008858131487889272,-0.14769703960015382,0.05173394848135333,0.2519646289888504
S17,Shitalakshya,23.62842,90.514128,POINT (10075986.638557186 2708194.3966693203),0.0025,25.0,0.002,20.0,44.82,50.63,91.33,15.84,9.42,95.44,34.56,13.0,31.0,51.0,25110.0,231.42,0.07111111111111111,-0.24415224913494812,0.04822760476739715,0.024605920799692427,-0.07111111111111111,0.0629911572472126,0.03844675124951941,-0.041584006151480196,-0.05536332179930796,0.14173010380622836,0.2599000384467512,-0.05911572472126105,-0.21413302575932336,-0.16000000000000003,0.05536332179930796,0.06698961937716265,-0.024605920799692427,-0.11909265667051133,-0.14769703960015382,-0.006151480199923107,-0.019930795847750864,0.19986159169550174,-0.0629911572472126,0.07972318339100345,-0.13588619761630144,0.07972318339100345,0.05173394848135333,-0.09842368319876971,0.12456747404844293,0.10340638216070744,0.029773164167627833,0.13016532103037293,-0.12456747404844293,-0.041584006151480196,0.05173394848135333,0.2364628988850442,-0.05911572472126105,-0.15378700499807765,0.0629911572472126,0.2288965782391388,-0.10340638216070744,0.041584006151480196,0.08421376393694734,0.15378700499807765,-0.07111111111111111,0.14173010380622836,-0.16000000000000003,0.24415224913494812,-0.2288965782391388,0.002214532871972318,-0.010396001537870049,0.14173010380622836,-0.17937716262975778,-0.019930795847750864,0.15378700499807765,-0.10340638216070744,-0.03254133025759323,0.08882737408688965,0.022206843521722412,0.008858131487889272,-0.004982698961937716,-0.16000000000000003,-0.003936947327950788,0.29287197231833906
IDW_SR_1,Unknown,23.61274469982163,90.43060852430816,,0.0312789851676239,15.548947819937588,0.0305820048504657,8.513468337039152,64.09234526694432,33.44606805232117,104.7208590872374,14.449998882163907,4.325305504807673,87.1761044000039,34.53452627628546,21.377061650638034,42.542137836308825,36.0151478929136,40442.2760769881,214.06114596027436,0.04822760476739715,-0.2364628988850442,0.029773164167627833,0.01574778931180315,-0.05173394848135333,0.11909265667051133,-0.003936947327950788,-0.05173394848135333,-0.07111111111111111,0.16633602460592078,0.2679584775086506,-0.044844290657439445,-0.2069357939254133,-0.11909265667051133,0.03254133025759323,0.09842368319876971,-0.10340638216070744,-0.16633602460592078,-0.186082276047674,-0.024605920799692427,-0.1085121107266436,0.21413302575932336,-0.08882737408688965,0.024605920799692427,-0.10340638216070744,0.11909265667051133,0.09356401384083046,-0.09356401384083046,0.041584006151480196,0.11374086889657825,0.07972318339100345,0.09842368319876971,-0.11909265667051133,-0.05536332179930796,0.024605920799692427,0.24415224913494812,-0.1085121107266436,-0.08421376393694734,0.11374086889657825,0.2364628988850442,-0.029773164167627833,0.07972318339100345,0.05173394848135333,0.15378700499807765,-0.07535563244905807,0.16000000000000003,-0.09356401384083046,0.2599000384467512,-0.21413302575932336,-0.05911572472126105,-0.003014225297962322,0.15378700499807765,-0.11374086889657825,-0.03254133025759323,0.15378700499807765,-0.14769703960015382,-0.044844290657439445,0.0629911572472126,-0.004982698961937716,-0.01574778931180315,0.000984236831987697,-0.14769703960015382,0.03543252595155709,0.24415224913494812
IDW_SR_2,Unknown,23.66377289761991,90.11406230846896,,0.0397394970324911,10.501747788618008,0.0330969981903241,5.06214214893105,56.45136190839489,30.74201240981976,77.29667431267004,14.444528770197024,2.858761153337518,68.4689097832129,32.939731779961136,39.32389986814658,33.67641435558524,26.31825541868508,34782.994781097994,169.5368261478688,0.041584006151480196,-0.13588619761630144,0.13016532103037293,0.041584006151480196,-0.017777777777777778,0.09842368319876971,0.01574778931180315,-0.03543252595155709,-0.03254133025759323,0.21413302575932336,0.2761399461745483,-0.012056901191849288,-0.17937716262975778,-0.14173010380622836,0.024605920799692427,0.15378700499807765,-0.09356401384083046,-0.17937716262975778,-0.17937716262975778,-0.11909265667051133,-0.14173010380622836,0.1929104190695886,-0.08421376393694734,0.04822760476739715,-0.05536332179930796,0.11909265667051133,0.07535563244905807,0.012056901191849288,0.05536332179930796,0.07972318339100345,0.019930795847750864,0.11909265667051133,-0.14769703960015382,0.0629911572472126,0.0629911572472126,0.2599000384467512,-0.044844290657439445,-0.05911572472126105,0.04822760476739715,0.186082276047674,-0.03254133025759323,0.08882737408688965,0.07111111111111111,0.2069357939254133,-0.03543252595155709,0.17937716262975778,-0.09842368319876971,0.2679584775086506,-0.16633602460592078,-0.03844675124951941,-0.05536332179930796,0.07111111111111111,-0.07111111111111111,-0.044844290657439445,0.186082276047674,-0.1929104190695886,-0.1085121107266436,0.01574778931180315,0.041584006151480196,-0.03844675124951941,-0.041584006151480196,-0.19986159169550174,0.11374086889657825,0.24415224913494812
IDW_SR_3,Unknown,23.63757320157565,90.43220335875688,,0.0465068596446277,11.46259019085782,0.0231694646520322,8.19400598370054,69.30627560019568,40.01904327361526,115.98675668652837,12.50777325842179,5.393705041365696,112.83912327426376,34.59382710177377,20.11733666712506,38.10704661749938,41.453854680793846,42029.42304838394,262.13681379635796,0.044844290657439445,-0.17937716262975778,0.05173394848135333,0.05911572472126105,-0.06698961937716265,0.13016532103037293,0.03543252595155709,-0.012056901191849288,-0.041584006151480196,0.19986159169550174,0.2519646289888504,-0.06698961937716265,-0.17937716262975778,-0.14173010380622836,0.0629911572472126,0.1085121107266436,-0.07972318339100345,-0.16000000000000003,-0.11374086889657825,-0.0271280276816609,-0.0629911572472126,0.2364628988850442,-0.04822760476739715,0.1085121107266436,-0.11374086889657825,0.07535563244905807,0.12456747404844293,-0.10340638216070744,0.0629911572472126,0.0271280276816609,-0.01384083044982699,0.21413302575932336,-0.05173394848135333,-0.024605920799692427,-0.017777777777777778,0.2599000384467512,-0.019930795847750864,-0.14173010380622836,0.08882737408688965,0.2288965782391388,-0.0271280276816609,0.07972318339100345,0.08421376393694734,0.07972318339100345,-0.11374086889657825,0.13588619761630144,-0.16633602460592078,0.28444444444444444,-0.19986159169550174,-0.05911572472126105,0.022206843521722412,0.14769703960015382,-0.10340638216070744,-0.07111111111111111,0.14769703960015382,-0.12456747404844293,-0.041584006151480196,0.10340638216070744,-0.012056901191849288,-0.024605920799692427,-0.000984236831987697,-0.15378700499807765,0.07111111111111111,0.2599000384467512
IDW_SR_4,Unknown,23.83425299463892,90.34576902211585,,0.0678946933604865,18.89392641533999,0.0360546800832618,3.2748616845042338,14.61993153464017,39.36257441907591,86.0541626595298,11.1328502750495,3.5193385725923982,162.0642119412549,32.443357663038924,19.31202901394536,30.909076248670356,48.9187476399938,47325.82373639356,307.46066996597335,0.002214532871972318,-0.21413302575932336,0.019930795847750864,0.07111111111111111,-0.0271280276816609,0.13588619761630144,-0.019930795847750864,0.05911572472126105,-0.01384083044982699,0.17937716262975778,0.2288965782391388,-0.07535563244905807,-0.16633602460592078,-0.12456747404844293,0.09842368319876971,0.10340638216070744,-0.10340638216070744,-0.17937716262975778,-0.05173394848135333,-0.022206843521722412,-0.03543252595155709,0.17279507881584008,-0.010396001537870049,0.07535563244905807,-0.11374086889657825,0.044844290657439445,0.13588619761630144,-0.186082276047674,0.05911572472126105,0.017777777777777778,-0.041584006151480196,0.2364628988850442,-0.05911572472126105,-0.03844675124951941,-0.041584006151480196,0.2288965782391388,0.03844675124951941,-0.11374086889657825,0.07972318339100345,0.2761399461745483,-0.05173394848135333,0.024605920799692427,0.10340638216070744,0.10340638216070744,-0.11374086889657825,0.14769703960015382,-0.186082276047674,0.29287197231833906,-0.1929104190695886,-0.05911572472126105,0.04822760476739715,0.16000000000000003,-0.1085121107266436,-0.03844675124951941,0.1085121107266436,-0.11909265667051133,-0.06698961937716265,0.09842368319876971,0.0271280276816609,-0.07111111111111111,0.000984236831987697,-0.13016532103037293,0.05911572472126105,0.2761399461745483
IDW_SR_5,Unknown,23.67071966636189,90.02328345724526,,0.0359929862134138,10.537836615666546,0.0291615407275489,4.955141111075784,55.91016433575973,31.028072931154373,76.4476050433773,13.890991807691751,3.051036920695505,70.60635547216029,33.08405022571179,36.267675389221736,35.341468243297115,27.771704506297375,35046.71722332968,172.58789199806938,0.022206843521722412,-0.17279507881584008,-0.006151480199923107,0.05911572472126105,-0.019930795847750864,0.11909265667051133,0.03254133025759323,0.07972318339100345,-0.07535563244905807,0.24415224913494812,0.2288965782391388,-0.09842368319876971,-0.19986159169550174,-0.1085121107266436,0.04822760476739715,0.07111111111111111,-0.044844290657439445,-0.17937716262975778,-0.03543252595155709,-0.041584006151480196,-0.012056901191849288,0.2069357939254133,-0.007443291041906958,0.07972318339100345,-0.10340638216070744,-0.006151480199923107,0.07111111111111111,-0.17279507881584008,0.019930795847750864,0.03543252595155709,-0.01574778931180315,0.24415224913494812,0.0629911572472126,-0.03254133025759323,-0.017777777777777778,0.19986159169550174,0.04822760476739715,-0.07535563244905807,0.07111111111111111,0.2288965782391388,-0.029773164167627833,-0.000984236831987697,0.13016532103037293,0.08882737408688965,-0.14173010380622836,0.13588619761630144,-0.15378700499807765,0.2761399461745483,-0.19986159169550174,-0.03543252595155709,0.05536332179930796,0.1929104190695886,-0.17279507881584008,-0.09356401384083046,0.16633602460592078,-0.1085121107266436,-0.044844290657439445,0.14173010380622836,0.03254133025759323,-0.044844290657439445,0.008858131487889272,-0.1929104190695886,0.029773164167627833,0.2519646289888504
IDW_SR_6,Unknown,23.77681852243475,90.5139872385986,,0.0081389866733447,7.757017323685627,0.0304534152585009,2.709917554886456,24.766103004650503,30.003612756967915,67.16960203487113,9.511707998705765,3.8107665090961502,57.24956748654704,36.30265927956188,38.438313258183335,34.38136504818073,27.58486117186171,32502.066472830968,138.8453473159433,0.029773164167627833,-0.2364628988850442,-0.004982698961937716,0.041584006151480196,-0.05536332179930796,0.11374086889657825,0.017777777777777778,0.017777777777777778,-0.0629911572472126,0.17937716262975778,0.2679584775086506,-0.07972318339100345,-0.17937716262975778,-0.14173010380622836,0.05536332179930796,0.06698961937716265,-0.05536332179930796,-0.14173010380622836,-0.11909265667051133,-0.010396001537870049,-0.05173394848135333,0.17937716262975778,-0.05911572472126105,0.07111111111111111,-0.1085121107266436,0.05911572472126105,0.05536332179930796,-0.11374086889657825,0.08882737408688965,0.07972318339100345,-0.010396001537870049,0.17937716262975778,-0.1085121107266436,-0.0271280276816609,0.004982698961937716,0.24415224913494812,-0.03543252595155709,-0.14769703960015382,0.07972318339100345,0.28444444444444444,-0.05173394848135333,0.029773164167627833,0.1085121107266436,0.12456747404844293,-0.10340638216070744,0.14769703960015382,-0.14173010380622836,0.2599000384467512,-0.2288965782391388,-0.044844290657439445,0.03254133025759323,0.14769703960015382,-0.13588619761630144,-0.044844290657439445,0.14769703960015382,-0.10340638216070744,-0.03844675124951941,0.11909265667051133,0.029773164167627833,-0.019930795847750864,0.003014225297962322,-0.17937716262975778,0.05536332179930796,0.2761399461745483
IDW_SR_7,Unknown,23.74106803843212,90.12709234600068,,0.0370772338166556,9.29633422457288,0.0286177601564469,4.645252362833523,57.92646496147222,30.533148185957568,71.95779360619215,14.435380345355792,2.73772914232332,64.69829855500703,32.590135021727505,38.77851459493755,34.66893746975053,25.989800342428698,33445.2288447901,161.92495861385163,0.024605920799692427,-0.17937716262975778,0.0629911572472126,0.0629911572472126,-0.008858131487889272,0.13588619761630144,-0.002214532871972318,0.07535563244905807,-0.03543252595155709,0.2069357939254133,0.2679584775086506,-0.05911572472126105,-0.17279507881584008,-0.10340638216070744,0.041584006151480196,0.07535563244905807,-0.09842368319876971,-0.2288965782391388,-0.07535563244905807,-0.05173394848135333,-0.05173394848135333,0.15378700499807765,-0.04822760476739715,0.07535563244905807,-0.1085121107266436,0.05536332179930796,0.11374086889657825,-0.14173010380622836,0.03844675124951941,0.0629911572472126,-0.0005536332179930795,0.1929104190695886,-0.0629911572472126,0.05536332179930796,-0.024605920799692427,0.2599000384467512,0.022206843521722412,-0.13016532103037293,0.07972318339100345,0.2519646289888504,-0.029773164167627833,0.05911572472126105,0.10340638216070744,0.11374086889657825,-0.11374086889657825,0.14173010380622836,-0.14173010380622836,0.2761399461745483,-0.19986159169550174,-0.0629911572472126,0.01574778931180315,0.14769703960015382,-0.14173010380622836,-0.04822760476739715,0.16000000000000003,-0.16633602460592078,-0.07972318339100345,0.09356401384083046,0.04822760476739715,-0.05911572472126105,-0.022206843521722412,-0.14769703960015382,0.07535563244905807,0.2599000384467512
IDW_SR_8,Unknown,23.65493746951183,90.33008134844432,,0.0565872791587516,15.506889516074637,0.0217635423927514,7.636158013849556,60.36032136834958,15.006187089275386,97.9064936117984,11.14829565128753,1.1923699850131184,44.77777102553165,31.421952768349364,60.68001242458623,12.45549769021498,25.07075941291911,38741.89638420881,132.71576224513373,0.019930795847750864,-0.186082276047674,0.03844675124951941,0.041584006151480196,-0.019930795847750864,0.14769703960015382,0.010396001537870049,0.05536332179930796,-0.022206843521722412,0.21413302575932336,0.2519646289888504,-0.03543252595155709,-0.16633602460592078,-0.07972318339100345,0.07972318339100345,0.09356401384083046,-0.07972318339100345,-0.1929104190695886,-0.09842368319876971,-0.07111111111111111,-0.03543252595155709,0.17937716262975778,-0.0629911572472126,0.07972318339100345,-0.11909265667051133,0.03543252595155709,0.11909265667051133,-0.14769703960015382,0.05911572472126105,0.07535563244905807,-0.019930795847750864,0.2069357939254133,-0.08882737408688965,-0.024605920799692427,-0.03543252595155709,0.21413302575932336,-0.01574778931180315,-0.13016532103037293,0.08421376393694734,0.2679584775086506,-0.01574778931180315,0.05911572472126105,0.12456747404844293,0.07972318339100345,-0.13016532103037293,0.16000000000000003,-0.14173010380622836,0.2761399461745483,-0.2069357939254133,-0.10340638216070744,0.03543252595155709,0.14173010380622836,-0.13588619761630144,-0.09356401384083046,0.14173010380622836,-0.16633602460592078,-0.05536332179930796,0.07111111111111111,0.044844290657439445,-0.05911572472126105,0.01384083044982699,-0.14769703960015382,0.09356401384083046,0.24415224913494812
IDW_SR_9,Unknown,23.813285073043964,90.112840926056,,0.0295407986521945,8.795924284433045,0.022040971771534,4.099573919739263,60.653250139957805,29.737274986002937,66.97374359574206,13.43173613025457,2.825649126944997,63.87133254874562,32.461328917962405,34.024552983126334,37.82387398660141,27.50704213870718,33339.16477651444,159.18407392078586,0.024605920799692427,-0.17937716262975778,0.04822760476739715,0.05173394848135333,-0.03844675124951941,0.16000000000000003,-0.008858131487889272,0.05536332179930796,-0.03543252595155709,0.2288965782391388,0.24415224913494812,-0.07111111111111111,-0.17279507881584008,-0.09842368319876971,0.07111111111111111,0.13588619761630144,-0.10340638216070744,-0.22145328719723184,-0.0629911572472126,-0.024605920799692427,-0.044844290657439445,0.186082276047674,-0.029773164167627833,0.06698961937716265,-0.12456747404844293,0.05911572472126105,0.12456747404844293,-0.15378700499807765,0.04822760476739715,0.03844675124951941,-0.006151480199923107,0.186082276047674,-0.0271280276816609,-0.024605920799692427,-0.03254133025759323,0.2519646289888504,-0.002214532871972318,-0.11909265667051133,0.0629911572472126,0.24415224913494812,-0.0629911572472126,0.09356401384083046,0.09356401384083046,0.07972318339100345,-0.11909265667051133,0.13588619761630144,-0.16633602460592078,0.28444444444444444,-0.1929104190695886,-0.06698961937716265,0.04822760476739715,0.16633602460592078,-0.12456747404844293,-0.06698961937716265,0.16000000000000003,-0.14173010380622836,-0.06698961937716265,0.12456747404844293,0.041584006151480196,-0.007443291041906958,-0.010396001537870049,-0.14769703960015382,0.04822760476739715,0.2364628988850442
IDW_SR_10,Unknown,23.6523007269332,90.27156734782558,,0.0543117334120199,13.451430680818536,0.0506584782130697,6.062647095626041,59.49679755190331,25.85740783918296,87.29508170881383,14.856555799971622,2.0438409638209545,60.10859545631345,32.584497007167734,51.88141164794755,24.03529107980796,22.154930345307125,36895.35996308999,158.4242694776823,0.044844290657439445,-0.16000000000000003,0.05911572472126105,0.05173394848135333,-0.05911572472126105,0.11374086889657825,0.05173394848135333,-0.05173394848135333,-0.01384083044982699,0.2069357939254133,0.24415224913494812,-0.041584006151480196,-0.16633602460592078,-0.14173010380622836,0.04822760476739715,0.10340638216070744,-0.12456747404844293,-0.186082276047674,-0.17279507881584008,-0.07111111111111111,-0.1085121107266436,0.21413302575932336,-0.1085121107266436,0.07535563244905807,-0.13016532103037293,0.07972318339100345,0.06698961937716265,-0.024605920799692427,0.05911572472126105,0.041584006151480196,0.041584006151480196,0.13016532103037293,-0.09842368319876971,-0.03254133025759323,0.017777777777777778,0.28444444444444444,-0.04822760476739715,-0.1085121107266436,0.07535563244905807,0.2519646289888504,-0.044844290657439445,0.09356401384083046,0.10340638216070744,0.11909265667051133,-0.08882737408688965,0.19986159169550174,-0.13588619761630144,0.2599000384467512,-0.19986159169550174,-0.06698961937716265,-0.024605920799692427,0.12456747404844293,-0.07972318339100345,-0.07535563244905807,0.14769703960015382,-0.16633602460592078,-0.06698961937716265,0.08421376393694734,-0.004982698961937716,-0.017777777777777778,0.003014225297962322,-0.186082276047674,0.07972318339100345,0.22145328719723184
IDW_SR_11,Unknown,23.91962318972518,90.5889533087124,,0.017198146118864,7.684092776559503,0.0156100092898223,3.3206324690248272,41.70645551161745,28.259638686600432,74.96895867133023,12.741378587593797,5.261684762300946,76.30611090632186,35.69374004050988,25.045436456962623,45.07219100058731,30.53626498312254,34039.85244360598,180.03290660227378,0.017777777777777778,-0.2069357939254133,0.004982698961937716,0.05911572472126105,-0.01384083044982699,0.14173010380622836,0.008858131487889272,0.0629911572472126,-0.03844675124951941,0.21413302575932336,0.24415224913494812,-0.08882737408688965,-0.14769703960015382,-0.11909265667051133,0.07111111111111111,0.0629911572472126,-0.08421376393694734,-0.17937716262975778,-0.05911572472126105,-0.0271280276816609,-0.029773164167627833,0.17937716262975778,-0.03844675124951941,0.07972318339100345,-0.1085121107266436,0.029773164167627833,0.1085121107266436,-0.16000000000000003,0.04822760476739715,0.041584006151480196,-0.03844675124951941,0.2288965782391388,-0.0629911572472126,-0.03543252595155709,-0.04822760476739715,0.22145328719723184,0.004982698961937716,-0.14173010380622836,0.09356401384083046,0.28444444444444444,-0.012056901191849288,0.03543252595155709,0.1085121107266436,0.07972318339100345,-0.11374086889657825,0.14769703960015382,-0.15378700499807765,0.29287197231833906,-0.2069357939254133,-0.0629911572472126,0.03543252595155709,0.15378700499807765,-0.13588619761630144,-0.05536332179930796,0.14173010380622836,-0.13588619761630144,-0.05911572472126105,0.1085121107266436,0.029773164167627833,-0.05536332179930796,0.008858131487889272,-0.14173010380622836,0.08421376393694734,0.2599000384467512
